date, time: 2019-11-18, 21-20-40
1:expl_var_test 2:expl_var_train 3:VLB 4:used_labels 5:mf_iter 6:inf_time 7:pred_time
0.5550034415816875 0.8857593216913257 -19888.24209810548 11 150 50.29782389999991 21.92575289999968
0.5443499206648341 0.8793969460171409 -20473.357120159188 11 150 24.813878099999783 16.32884060000015
0.5138915111641587 0.8602396008416124 -21705.47375788366 10 150 35.69704460000003 14.384196399999837
0.44323200072145946 0.8815295657157304 -21058.211088668326 10 150 57.09691500000008 22.141354500000034
0.3998792586289832 0.8980920200173409 -22296.289809505495 9 150 31.125243800000135 11.522324600000047
0.6987926834765967 0.8676837175898745 -20049.94214583292 11 150 33.155573900000036 17.05700190000016
0.46206010364182953 0.8211847588022673 -21516.484453736244 10 150 48.3018804999997 21.107067700000243
0.24834191508415435 0.917802858695479 -23038.871842868233 9 150 73.93791009999995 11.44608449999987
0.7268984981650457 0.902743218514498 -18906.47272803412 13 150 21.946788599999763 15.948149599999851
0.5915206559467148 0.8043661076449039 -19537.273037073883 12 150 65.10276770000019 23.007821899999726
0.3932578661833527 0.8957509335768599 -22621.950654245804 8 150 39.23990670000012 12.685003999999935
0.7059505206783172 0.908063163488685 -18926.894472827833 13 150 29.151820499999758 16.705946099999892
0.7236644308419252 0.9179883494694266 -17824.746431714037 14 150 36.59494889999996 17.304883899999822
0.585819821367472 0.882863346772392 -19324.289800049683 12 150 22.611444399999982 14.97907750000013
0.752208118461801 0.7920180795806485 -17731.287481618634 13 150 27.438780599999973 15.70169390000001
0.5204377894824854 0.8726881390016207 -21289.397762960914 12 150 45.791049999999814 14.66733350000004
0.2639383552581205 0.8863509801679271 -22880.142764662658 9 150 24.78683600000022 11.462414900000113
0.28151832716317393 0.86726739040994 -22528.670964996454 10 150 24.32004470000038 13.25980410000011
0.3255534606340973 0.5519986258984153 -22181.366047880703 7 150 26.412954399999762 9.67580369999996
0.37112649836992484 0.8819251882524586 -21614.468532080366 10 150 33.27770499999997 12.724103300000024
0.25290957666358027 0.9053531508593327 -23271.062584628908 8 150 50.744842399999925 10.91595529999995
0.7617778969841574 0.8922730570714266 -18421.758565918073 13 150 53.041822599999705 16.156410100000357
0.47047215617326676 0.8807084946652265 -21139.44165188002 11 150 24.411773200000425 13.568009900000106
0.3792125627539409 0.8506110695640713 -23120.301395356084 7 150 30.077512599999864 9.190085399999589
0.5566338411046935 0.8623098463041294 -21075.565932106812 10 150 20.652288000000226 12.475396299999375
0.5378877280082637 0.794503686184999 -19736.425940385747 11 150 38.213494899999205 14.197919199999887
0.5709461220328294 0.9046169499787751 -19786.124642585208 11 150 52.555082399999264 13.58920130000024
0.7704534184861868 0.8858651902132174 -20673.242117938866 13 150 25.31625779999922 15.932448999999906
0.4969305876807177 0.9003603477267811 -21094.720628407278 12 150 41.1417277999999 14.726612899999964
0.9472925389464676 0.9184773429513837 -15245.65429648614 16 150 21.592632900000353 19.306947500000206
0.40283706316787604 0.782107225610819 -21656.46067415107 9 150 27.330554400000437 12.614465900000141
0.8954198086457198 0.917604220469294 -16697.002107272096 14 150 32.352461600000424 17.46143800000027
0.7109983979805499 0.9071839256907839 -17791.649448271874 14 150 26.401254399999743 31.295495800000026
0.7247270493330547 0.7523027685290957 -18567.912612903277 12 150 25.252206399999523 14.77938929999982
0.6458221494696541 0.8992826287679513 -20200.14205576327 11 150 21.1401122999996 13.622270200000457
0.43919254012805464 0.8809336710535312 -20326.590657751934 11 150 20.07888340000045 13.80916200000047
