date, time: 2019-11-21, 15-55-32
1:expl_var_test 2:expl_var_train 3:VLB 4:used_labels 5:mf_iter 6:inf_time 7:pred_time
0.19213288338154144 0.10246021196660737 -12115.775756600071 4 150 29.889067500000237 1.3260881000001064
0.1867565360836544 0.1096660119499724 -12053.42971930767 5 150 30.46022210000001 1.3445232999997643
0.012282101316286929 0.010614948622280185 -12962.11149058699 2 150 28.22566629999983 0.6467815000000883
0.03663238935061386 0.023658227782964558 -12847.927913761972 3 150 31.643853300000046 0.9063851000000795
0.15410783813342158 0.0910892215582545 -12427.015344836718 3 150 25.45483409999997 0.8778697000002467
0.14869852933005046 0.09674858415065546 -12466.170353068783 3 150 25.714443600000322 0.8256200000000717
0.03133871885230821 0.009323462879657907 -12943.602920796207 2 150 28.258308199999647 0.7774795999998787
0.03124661466679457 0.01087379933913446 -12948.07126890209 2 150 31.29474479999999 0.6421882999998161
0.11053982609381652 0.06746049850939884 -13261.169127607613 2 150 20.982445799999823 0.6429863000003024
0.02734708628298499 0.0029954434676452424 -12951.650526593396 2 150 23.654056899999887 0.6291196000001946
0.031900047967608036 0.01706955456639969 -12953.129720030798 2 150 21.840857499999856 0.6729968000004192
0.18879520494881286 0.10687193804435235 -12133.194757184134 4 150 25.69304740000007 1.02312720000009
0.022028006651632515 0.018967391509047582 -12956.69281136998 2 150 24.06154430000015 0.6376727000001665
0.02361520338675105 0.013525585060600198 -12957.409985963532 2 150 23.737283800000114 0.6378561000001355
0.19140259853055863 0.06525919246494416 -12115.284057295432 4 150 24.633640099999866 0.9744995999999446
0.19109454245956603 0.09080693020517294 -12005.0245394965 5 150 22.118139600000177 1.1657144999999218
0.03166004770961306 0.01464786307286836 -12947.996622162365 2 150 23.52693339999996 0.6242910000000848
0.1924265251729428 0.10331294656840961 -12118.805609650655 4 150 24.867663800000173 0.980859799999962
0.03135564820827441 0.016637475174946625 -12947.503938738744 2 150 23.63570780000009 0.6381129999999757
0.19131414373519606 0.11698124924576514 -12100.59254935122 4 150 29.30358729999989 1.0630138999999872
0.19101360503975953 0.11833169448533698 -12127.901940812695 4 150 25.76613780000025 0.9807507000000442
0.18961697860701576 0.1164926552279908 -12118.704382344626 4 150 23.121400200000153 1.0185915000001842
0.18967006624209481 -0.5334199325823283 -12111.227653424654 4 150 33.64582489999975 1.1165338999999221
0.03203492457101964 0.02146952532120938 -12948.765668530861 2 150 26.67100769999979 0.8437730000000556
0.027693377103850225 0.015430723314589724 -12949.979136731998 2 150 28.57954410000002 0.6475282999999763
0.19237321333763213 0.12074414530897959 -12112.709852972903 4 150 27.441737199999807 1.018831599999885
0.18290871063803527 0.08539534920964909 -12006.789240091799 5 150 32.06882369999994 1.3071246999998039
0.19064792018032906 0.10747306894648144 -12129.716893838448 4 150 33.259878800000024 1.0080239999997502
0.18956298888153522 0.06920832481563455 -12017.428919413664 5 150 34.69797219999964 1.3118632000000616
0.1545699765989452 0.028567111611912718 -12441.818391830651 3 150 32.45486630000005 0.8183933999998771
0.1912307254001723 0.10445498246807615 -12115.1397944689 4 150 27.990074599999843 1.0335669000000962
0.18589139966693036 0.08973253970969053 -11991.807516816709 5 150 35.07244209999999 1.3791854999999487
0.1944708436347532 0.1102029200613226 -12021.936783822624 5 150 29.132812899999863 1.153707200000099
0.031119940301329585 0.0265356117465525 -12945.620024087822 2 150 24.058755699999892 0.6359345000000758
0.02614931290580791 0.003579462972387759 -12975.587165802479 2 150 26.8700445999998 0.6741100999997798
0.1499221278713584 0.029092269120547853 -12429.449699826037 3 150 25.767727299999933 0.8107218999998622
0.034558745598785356 0.013305102637503731 -12824.891579468223 3 150 38.40707980000025 1.1417248999996445
0.03337443862490508 0.019744989443013616 -12826.242489682556 3 150 29.586487699999907 0.8036591000000044
0.19148879211609626 0.110566898562374 -12017.739779182906 5 150 27.56771639999988 1.1988969999997607
0.1889992565603059 0.11676744270574733 -12007.950918813453 5 150 24.174215000000004 1.1430116999999882
0.1889399980329478 0.09310206553508292 -12113.484790075041 4 150 25.891527100000076 0.9690410000002885
0.18846241246894568 -0.1621554667484939 -11997.628886730403 5 150 24.954541600000084 1.1896429999997054
0.19066937098392645 0.12290533687753623 -12119.74732008049 4 150 25.444759599999998 0.9832593999999517
0.1910919787880897 0.051640691913462544 -12112.222748246335 4 150 26.563031499999852 0.9818279999999504
-0.07733758368202581 -0.03034150852271233 -12850.79907943918 4 150 26.309213499999714 0.9832515000002786
0.18482687069028125 -0.034557771435957285 -12130.580210739734 4 150 25.24792350000007 0.9768008999999438
