date, time: 2019-11-21, 15-17-13
1:expl_var_test 2:expl_var_train 3:VLB 4:used_labels 5:mf_iter 6:inf_time 7:pred_time
-0.012668809370325995 0.009531752423197037 -13940.382166206171 1 150 21.8726111 0.41630620000000107
0.1176278779830181 0.07247808537009104 -13383.860548359413 2 150 22.986688700000002 0.6531160000000042
-0.012668809363511002 -0.0009070238087538485 -13943.882882887017 1 150 24.331280800000002 0.4663022999999953
0.11240268606224679 0.07121526069040696 -13704.524612466195 2 150 26.220433900000003 0.674729499999998
-0.01266880934018877 0.009730412525116305 -13943.623890351233 1 150 21.542499000000007 0.4317417999999975
-0.012668802597322728 0.009720357740105157 -13946.238722495813 1 150 21.21203299999999 0.5722507000000121
0.03126753382071856 0.01497054821058452 -13389.548156779832 2 150 24.03704909999999 0.6695371999999793
-0.012668809387581746 0.00854671875360924 -13948.270693691911 1 150 37.41859969999999 0.41307169999998905
0.11475526461539343 0.07463560077659825 -13378.740247535005 2 150 23.134250900000012 0.596018000000015
-0.012668809357520017 0.009462149437328482 -13942.155810713524 1 150 19.169393900000017 0.4312015999999801
0.031185131416267775 -0.016251209641801934 -13397.425899811877 2 150 26.283622500000035 0.8371640999999954
-0.01266880938622239 0.009676636325865018 -13953.561503325165 1 150 20.433918300000016 0.548697500000003
-0.012668805984514364 0.0034906385101708404 -13942.333172419369 1 150 21.1378641 0.4573627999999985
-0.012668809328431063 0.006604824072420468 -13947.662865784465 1 150 19.41941300000002 0.41664109999999255
-0.012668809392948344 0.005855815945599474 -13941.757626943172 1 150 19.282355999999993 0.40620229999996127
-0.012668809385292468 0.010347018199325597 -13943.371083942422 1 150 19.652218500000004 0.42903499999999894
0.03131358196968226 0.025505947754313807 -13387.645867140569 2 150 22.27352189999999 0.6031297000000109
0.03120688909243874 0.02146190431079031 -13387.462441771919 2 150 24.967021999999986 0.6248752999999851
-0.012668809393288294 0.009793933757923368 -13941.908293871293 1 150 20.78038349999997 0.4142429000000334
0.03120267144770572 0.016899297580797 -13381.520201321831 2 150 22.512241500000016 0.87253869999995
0.03184688526416446 0.023226002486040898 -13386.920783469859 2 150 23.49935290000002 0.6471847000000253
-0.012668808767288375 0.00972794284757017 -13944.091392701708 1 150 20.987778700000035 0.42499820000000454
0.031374752580670906 0.009593804853984644 -13392.896101428812 2 150 22.928676699999983 0.5910676000000876
-0.012668809382238244 0.009301462226704582 -13942.64158461139 1 150 20.0813895 0.4238937000000078
0.03155057444050147 0.01589062178933487 -13388.809837297147 2 150 21.28873800000008 0.6175903000000744
-0.012668809391569003 0.008371246858928538 -13946.004736600422 1 150 19.348187800000005 0.4180949999999939
0.03181915354813292 0.025211711044167417 -13392.3525303659 2 150 25.06770259999996 0.5934628999999632
0.14597654495954704 0.08892749897499208 -12878.086620650936 3 150 21.827785000000063 0.7647627000000057
-0.01266880937972825 0.007731849672228841 -13944.24888507209 1 150 19.166728300000045 0.4205838999999969
-0.012668809389192903 0.010350099084828424 -13945.003652732174 1 150 19.55874110000002 0.48922640000000683
-0.012668809395264269 0.010332383318933935 -13938.60756005832 1 150 31.512274700000034 0.5435019999999895
0.031415362466331254 0.023920501586058518 -13392.264400241971 2 150 25.40755760000002 0.5961940999999342
0.03185755529680845 0.024357026792660275 -13386.815432307669 2 150 22.60395820000008 0.6033439000000271
0.031366552610123444 0.009627537267220543 -13385.656088142196 2 150 22.087747299999933 0.609240399999976
-0.012668809395439018 0.010046117929509046 -13941.579325331944 1 150 19.27323320000005 0.4211583000000019
0.032262976366687846 0.025989436681805755 -13389.730301174024 2 150 22.35591619999991 0.5891300999999203
-0.012668809358840738 -0.004769524668418512 -13944.497418600235 1 150 19.371426499999984 0.41584469999997964
-0.012668808700911027 0.0077394283335499026 -13942.741277057852 1 150 18.896403599999985 0.42690430000004653
-0.012668809394308589 0.008869273278286682 -13941.531795438097 1 150 19.170778699999914 0.4266724000000295
-0.012668809395606218 0.010348297460815337 -13939.590574097318 1 150 19.275876400000016 0.42271310000000994
0.031258944688105306 0.026147990995486037 -13396.717449142443 2 150 24.727846500000055 0.600998699999991
0.11148017848175218 0.0647603674932915 -13702.428377629085 2 150 22.156674900000098 0.5955208999999968
-0.012668808870043735 0.007419105985539409 -13943.620636237718 1 150 19.887253100000066 0.4700520000000097
-0.01266880937218362 0.009175691638637518 -13938.773219630322 1 150 20.55267379999998 0.4363583000000517
0.03156630684472972 0.019931262616286416 -13393.992709010121 2 150 26.497157099999868 0.6021740999999565
0.031133661124613576 0.019633708064859534 -13387.581440808017 2 150 21.086729800000057 0.5992490999999518
0.02705347626527621 0.023897117927292544 -13390.159193155501 2 150 24.051875199999813 0.5991887000000133
-0.012668806887328632 0.009996357335773198 -13942.325528156389 1 150 21.07598660000008 0.41285019999986616
0.031797752485410835 0.017901823919965643 -13389.040390469017 2 150 22.880093899999792 0.5991096999998717
0.03195129378768835 0.02016050691661242 -13398.120440327544 2 150 22.301242600000023 0.5901962999998887
0.03218873977596581 0.02462539335232128 -13391.13219419206 2 150 21.455231599999934 0.6558299000000716
-0.012668809394607017 0.008246844398851594 -13943.147466420678 1 150 19.786333600000034 0.42540359999998145
-0.012668809260255598 0.009694150940639523 -13948.096326212897 1 150 19.39907909999988 0.4173123000000487
-0.012668809339482223 0.009832406738568666 -13941.878646665573 1 150 19.0025806000001 0.41985249999993357
0.031747025798676054 0.021033558339656477 -13398.01079139096 2 150 22.149881999999934 0.5971776999999747
-0.012668809299389405 0.008860919810132706 -13938.020271488605 1 150 18.962350900000047 0.41479720000006637
0.03128001532600333 0.020072362693205004 -13384.856378373459 2 150 22.75881960000015 0.6134443000000829
-0.012668809378941992 0.009715076508461484 -13939.663962526707 1 150 19.3142577000001 0.4145782999999028
0.031131665891582228 0.01976653802574524 -13390.284433714196 2 150 22.58573720000004 0.6096590000001925
-0.012668809389535296 0.009558070292605247 -13944.589214716063 1 150 19.437190500000042 0.4133530999999948
-0.012668809350008914 0.0008913278620320542 -13940.415573315235 1 150 18.88080509999986 0.41787810000005265
-0.012668808462676262 0.008373743737791872 -13941.92286282325 1 150 19.41807319999998 0.46211139999991246
