0.002411838157518109	1
0.00241183815947299	1
-0.012727071886033503	2
0.002411838156507473	1
0.0018118352132293625	2
0.0025543550366943224	2
0.0024118381566199387	1
0.06981485065041793	3
0.0024118381566083924	1
0.0024118381564260938	1
0.0024118381566889946	1
0.0024118381577474812	1
0.05934041143686363	3
0.0017201576551335584	2
0.008875117024818802	2
0.1436479954392248	2
0.05300744557350945	2
0.057645694259717654	2
0.21083520755668472	3
0.002411838156422319	1
0.00241183815714896	1
0.062014212152257005	2
0.07105145110303146	4
0.0024443098002293606	2
0.0016653194768899704	2
0.0024118381570359393	1
0.0024118381569709912	1
0.002411838156835433	1
-0.025533248298673428	3
0.0026545332468889127	2
0.0024118381566177183	1
0.009673743158435277	2
0.002411838156357926	1
0.002411838156586854	1
0.002411838156536339	1
0.04570204547377954	3
0.002272577847070467	2
0.0022744494829146644	2
0.046954195776803376	2
0.11109674051429208	2
0.002411838157138413	1
0.002411838156481938	1
0.0024118381629348873	1
0.00241183815639312	1
0.00241183815635837	1
0.11646723864575392	3
0.0024118381566677893	1
0.009450851095424873	2
0.0015997484140083396	2
0.0024118381566398117	1
0.0015979734679928415	2
0.002411838156452739	1
0.09704506172858207	2
0.002411838156403223	1
-0.03722024312567873	2
0.18152644001332507	4
0.002411838156720192	1
0.06835423123388307	2
0.0024118381566280434	1
0.11220331362614178	3
0.0024118381566098357	1
0.0024118381563301705	1
0.002411838159169233	1
0.0024118381575838344	1
0.030482201449195667	2
0.0024118381563446034	1
0.035671897394909946	2
0.0024118381564784963	1
0.0024118381566193836	1
0.0024118381563843494	1
0.11346079471214632	3
0.0022444670990814375	2
0.0024118381564545155	1
0.0024118381572861836	1
0.0024118381595460425	1
0.0024118381585598314	1
0.002411838156446633	1
0.0024118381565142455	1
0.002411838156337276	1
0.0020900993466126394	2
0.1161812240340967	3
0.0016231103684338777	2
0.002411838158628221	1
0.002411838156401225	1
0.002411838157751145	1
0.0024118381564257607	1
0.10942959896777515	3
0.0024118381564632863	1
0.0024118381566524683	1
0.0024118381569518954	1
0.009410016700777013	2
0.002411838156353485	1
0.0015978137251704272	2
0.0024118381600000127	1
0.002411838156406221	1
0.0024118381581377246	1
0.0024118381569425695	1
0.05592787437417768	2
0.002224648746108615	2
0.0024118381563554836	1
